Generation	ModelUUID	Step	randomInt	label
12	06fd3cbc-2fa4-49c5-a515-613028b05054	1	20769	bar
12	06fd3cbc-2fa4-49c5-a515-613028b05054	2	64439	bar
12	1f0961c7-9f73-4ce6-aa3a-ac466c0e5ff2	0	18137	bar
12	1f0961c7-9f73-4ce6-aa3a-ac466c0e5ff2	1	13754	bar
12	1f0961c7-9f73-4ce6-aa3a-ac466c0e5ff2	2	47864	bar
12	bf6473e8-3691-4d65-8596-eff499161810	0	65654	bar
12	bf6473e8-3691-4d65-8596-eff499161810	1	97812	bar
12	bf6473e8-3691-4d65-8596-eff499161810	2	29852	bar
12	4e8512b6-f86e-4e4d-be64-791bb64cff28	0	721	bar
12	4e8512b6-f86e-4e4d-be64-791bb64cff28	1	78849	bar
12	4e8512b6-f86e-4e4d-be64-791bb64cff28	2	31045	bar
12	59258f8e-f4af-441a-849a-c3158fe7475e	0	68305	bar
12	59258f8e-f4af-441a-849a-c3158fe7475e	1	83843	bar
12	59258f8e-f4af-441a-849a-c3158fe7475e	2	4413	bar
13	206f6801-1322-457b-88bc-5ab0ecc3f0b6	0	83317	bar
13	206f6801-1322-457b-88bc-5ab0ecc3f0b6	1	56703	bar
13	206f6801-1322-457b-88bc-5ab0ecc3f0b6	2	93465	bar
13	abb1ea42-b5c2-4c92-943a-4bf47b090841	0	45633	bar
13	abb1ea42-b5c2-4c92-943a-4bf47b090841	1	90496	bar
13	abb1ea42-b5c2-4c92-943a-4bf47b090841	2	12636	bar
13	a39bd7f1-3cb8-4956-8992-fb4209c1cbe8	0	17267	bar
13	a39bd7f1-3cb8-4956-8992-fb4209c1cbe8	1	17925	bar
13	a39bd7f1-3cb8-4956-8992-fb4209c1cbe8	2	72626	bar
13	6f07c746-1dfa-424e-95a5-4b0e68d64969	0	24180	bar
13	6f07c746-1dfa-424e-95a5-4b0e68d64969	1	16040	bar
13	6f07c746-1dfa-424e-95a5-4b0e68d64969	2	29437	bar
13	659d41d2-620b-463c-8463-b4f842f8a638	0	46186	bar
13	659d41d2-620b-463c-8463-b4f842f8a638	1	52620	bar
13	659d41d2-620b-463c-8463-b4f842f8a638	2	42476	bar
13	aa2a93a1-0677-438d-8e64-975d28688d26	0	4617	bar
13	aa2a93a1-0677-438d-8e64-975d28688d26	1	44386	bar
13	aa2a93a1-0677-438d-8e64-975d28688d26	2	18055	bar
13	b2020c31-40db-4e98-ad7f-f35fff9a9838	0	84681	bar
13	b2020c31-40db-4e98-ad7f-f35fff9a9838	1	40376	bar
13	b2020c31-40db-4e98-ad7f-f35fff9a9838	2	48968	bar
13	2ecb5856-9cdb-4612-949a-86999f78fdcd	0	52275	bar
13	2ecb5856-9cdb-4612-949a-86999f78fdcd	1	94111	bar
13	2ecb5856-9cdb-4612-949a-86999f78fdcd	2	80707	bar
13	49a0df2d-2da8-4201-8462-6e36da20f86d	0	39094	bar
13	49a0df2d-2da8-4201-8462-6e36da20f86d	1	32183	bar
13	49a0df2d-2da8-4201-8462-6e36da20f86d	2	13126	bar
13	45ece943-27a2-451e-9c41-86650a04c664	0	27734	bar
13	45ece943-27a2-451e-9c41-86650a04c664	1	5081	bar
13	45ece943-27a2-451e-9c41-86650a04c664	2	70491	bar
14	4a8e3c30-bd3f-47fa-a0cf-640e6b909092	0	62148	bar
14	4a8e3c30-bd3f-47fa-a0cf-640e6b909092	1	33376	bar
14	4a8e3c30-bd3f-47fa-a0cf-640e6b909092	2	24586	bar
14	2151ccef-5d65-4191-9077-87405a6c72ff	0	80456	bar
14	2151ccef-5d65-4191-9077-87405a6c72ff	1	16981	bar
14	2151ccef-5d65-4191-9077-87405a6c72ff	2	63931	bar
14	54f9f821-158c-4502-b134-6221d8fc1917	0	50394	bar
14	54f9f821-158c-4502-b134-6221d8fc1917	1	26102	bar
14	54f9f821-158c-4502-b134-6221d8fc1917	2	84826	bar
14	ddc14d4b-5f12-44a7-bc4c-983dc3407ded	0	60913	bar
14	ddc14d4b-5f12-44a7-bc4c-983dc3407ded	1	2723	bar
14	ddc14d4b-5f12-44a7-bc4c-983dc3407ded	2	64787	bar
14	35651e61-be13-4e41-be7f-8943792d2782	0	62515	bar
14	35651e61-be13-4e41-be7f-8943792d2782	1	21861	bar
14	35651e61-be13-4e41-be7f-8943792d2782	2	59677	bar
14	3b1493cc-e7a5-4cfe-b779-ff05af49b176	0	11211	bar
14	3b1493cc-e7a5-4cfe-b779-ff05af49b176	1	94874	bar
14	3b1493cc-e7a5-4cfe-b779-ff05af49b176	2	45971	bar
14	45f80bb4-b7d1-4c85-8ceb-111189b6c296	0	7736	bar
14	45f80bb4-b7d1-4c85-8ceb-111189b6c296	1	34689	bar
14	45f80bb4-b7d1-4c85-8ceb-111189b6c296	2	45597	bar
14	d56180fc-2e66-437d-9d50-62de948dd9e6	0	91586	bar
14	d56180fc-2e66-437d-9d50-62de948dd9e6	1	93726	bar
14	d56180fc-2e66-437d-9d50-62de948dd9e6	2	94253	bar
14	e3be0f75-4418-422a-8f20-c55d0744f90e	0	40551	bar
14	e3be0f75-4418-422a-8f20-c55d0744f90e	1	40523	bar
14	e3be0f75-4418-422a-8f20-c55d0744f90e	2	77606	bar
14	81e4bc8b-9aa7-423d-9730-e19485da3779	0	16756	bar
14	81e4bc8b-9aa7-423d-9730-e19485da3779	1	58140	bar
14	81e4bc8b-9aa7-423d-9730-e19485da3779	2	14423	bar
15	47d92370-cec4-400a-b61a-1f495c77f51a	0	48463	bar
15	47d92370-cec4-400a-b61a-1f495c77f51a	1	60877	bar
15	47d92370-cec4-400a-b61a-1f495c77f51a	2	548	bar
15	e49f97b4-db03-4b5d-b636-8a035362dfdc	0	86193	bar
15	e49f97b4-db03-4b5d-b636-8a035362dfdc	1	12202	bar
15	e49f97b4-db03-4b5d-b636-8a035362dfdc	2	41797	bar
15	17727099-5ccb-43c8-a94e-81371efd95c0	0	62513	bar
15	17727099-5ccb-43c8-a94e-81371efd95c0	1	45243	bar
15	17727099-5ccb-43c8-a94e-81371efd95c0	2	15240	bar
15	f8c8db18-f721-492b-a59f-c6177b6de639	0	19163	bar
15	f8c8db18-f721-492b-a59f-c6177b6de639	1	80201	bar
15	f8c8db18-f721-492b-a59f-c6177b6de639	2	61650	bar
15	ca0055ba-3312-489b-ae71-17621bdf8b6c	0	72256	bar
15	ca0055ba-3312-489b-ae71-17621bdf8b6c	1	85649	bar
15	ca0055ba-3312-489b-ae71-17621bdf8b6c	2	22851	bar
15	ffe71b3a-5a91-4516-b513-b37893fdd6e3	0	49543	bar
15	ffe71b3a-5a91-4516-b513-b37893fdd6e3	1	71941	bar
15	ffe71b3a-5a91-4516-b513-b37893fdd6e3	2	92792	bar
15	760c8a30-1e76-44a6-8c6e-6152afbdf511	0	49249	bar
15	760c8a30-1e76-44a6-8c6e-6152afbdf511	1	47833	bar
15	760c8a30-1e76-44a6-8c6e-6152afbdf511	2	20201	bar
15	682ae3f5-a507-4b93-9dcb-a00a9614f23c	0	65466	bar
15	682ae3f5-a507-4b93-9dcb-a00a9614f23c	1	3185	bar
15	682ae3f5-a507-4b93-9dcb-a00a9614f23c	2	98642	bar
15	3209cc57-13c0-498e-ad03-c86899c0481c	0	5580	bar
15	3209cc57-13c0-498e-ad03-c86899c0481c	1	12452	bar
15	3209cc57-13c0-498e-ad03-c86899c0481c	2	35407	bar
15	7ce8d526-8429-4061-9cbb-c8ab6037fb83	0	75341	bar
15	7ce8d526-8429-4061-9cbb-c8ab6037fb83	1	17516	bar
15	7ce8d526-8429-4061-9cbb-c8ab6037fb83	2	30625	bar
16	c87cf0ee-2657-45bc-a890-4b0cfe630da1	0	25160	bar
16	c87cf0ee-2657-45bc-a890-4b0cfe630da1	1	35853	bar
16	c87cf0ee-2657-45bc-a890-4b0cfe630da1	2	429	bar
16	3917a2af-4b92-45ae-947a-d6b74690c777	0	76713	bar
16	3917a2af-4b92-45ae-947a-d6b74690c777	1	82336	bar
16	3917a2af-4b92-45ae-947a-d6b74690c777	2	47300	bar
16	b2f0359b-0829-4cfe-8533-e237208ef7fb	0	3570	bar
16	b2f0359b-0829-4cfe-8533-e237208ef7fb	1	23388	bar
16	b2f0359b-0829-4cfe-8533-e237208ef7fb	2	37021	bar
16	ea4bd9fb-c8c2-42cc-abc6-607a5231723d	0	51371	bar
16	ea4bd9fb-c8c2-42cc-abc6-607a5231723d	1	14111	bar
16	ea4bd9fb-c8c2-42cc-abc6-607a5231723d	2	48062	bar
16	5a6cf6f4-191f-4600-a39f-dbfd791dbb6a	0	52342	bar
16	5a6cf6f4-191f-4600-a39f-dbfd791dbb6a	1	84958	bar
16	5a6cf6f4-191f-4600-a39f-dbfd791dbb6a	2	95481	bar
16	82eb8a47-44b6-4e06-a107-574767e0a5c6	0	93824	bar
16	82eb8a47-44b6-4e06-a107-574767e0a5c6	1	46919	bar
16	82eb8a47-44b6-4e06-a107-574767e0a5c6	2	76595	bar
16	1e7bb7aa-6f0c-4f05-9fde-272b8dd484b8	0	66420	bar
16	1e7bb7aa-6f0c-4f05-9fde-272b8dd484b8	1	28175	bar
16	1e7bb7aa-6f0c-4f05-9fde-272b8dd484b8	2	28896	bar
16	af54dbe1-1fef-425a-8528-ba74980e64ff	0	41161	bar
16	af54dbe1-1fef-425a-8528-ba74980e64ff	1	56701	bar
16	af54dbe1-1fef-425a-8528-ba74980e64ff	2	75306	bar
16	6b9b1ef0-6da5-4973-afc9-2a900050dca4	0	78780	bar
16	6b9b1ef0-6da5-4973-afc9-2a900050dca4	1	1938	bar
16	6b9b1ef0-6da5-4973-afc9-2a900050dca4	2	57041	bar
16	29c64c27-26b2-4285-82d2-282f6d7c88d1	0	6456	bar
16	29c64c27-26b2-4285-82d2-282f6d7c88d1	1	19155	bar
16	29c64c27-26b2-4285-82d2-282f6d7c88d1	2	73036	bar
17	c14a2617-cf76-49a5-be4e-acc2521e6b48	0	55953	bar
17	c14a2617-cf76-49a5-be4e-acc2521e6b48	1	39540	bar
17	c14a2617-cf76-49a5-be4e-acc2521e6b48	2	91437	bar
17	cfed8eb4-4605-454e-96b3-4651cb9cd5a4	0	51217	bar
17	cfed8eb4-4605-454e-96b3-4651cb9cd5a4	1	13667	bar
17	cfed8eb4-4605-454e-96b3-4651cb9cd5a4	2	48771	bar
17	ea35515f-8391-410b-93ae-062ce1df4766	0	87146	bar
17	ea35515f-8391-410b-93ae-062ce1df4766	1	47758	bar
17	ea35515f-8391-410b-93ae-062ce1df4766	2	60569	bar
17	ac004d66-fb7a-4c2d-adf5-b526b41cb145	0	44010	bar
17	ac004d66-fb7a-4c2d-adf5-b526b41cb145	1	98034	bar
17	ac004d66-fb7a-4c2d-adf5-b526b41cb145	2	16220	bar
17	0ef807e4-78b7-4f70-b4b1-38973190e985	0	62092	bar
17	0ef807e4-78b7-4f70-b4b1-38973190e985	1	1634	bar
17	0ef807e4-78b7-4f70-b4b1-38973190e985	2	94521	bar
17	89fe0d13-0f6c-4dd5-ac08-e36a23c7e560	0	94634	bar
17	89fe0d13-0f6c-4dd5-ac08-e36a23c7e560	1	5296	bar
17	89fe0d13-0f6c-4dd5-ac08-e36a23c7e560	2	32453	bar
17	aad71646-70ad-463b-bbea-58fca78f57e3	0	62064	bar
17	aad71646-70ad-463b-bbea-58fca78f57e3	1	22459	bar
17	aad71646-70ad-463b-bbea-58fca78f57e3	2	64822	bar
17	bdd6c573-30af-4244-9c84-31b50f082f7d	0	25997	bar
17	bdd6c573-30af-4244-9c84-31b50f082f7d	1	24085	bar
17	bdd6c573-30af-4244-9c84-31b50f082f7d	2	97390	bar
17	b46461ac-b764-4164-9e05-cad7dff29729	0	28483	bar
17	b46461ac-b764-4164-9e05-cad7dff29729	1	92239	bar
17	b46461ac-b764-4164-9e05-cad7dff29729	2	82105	bar
17	38db25fa-4438-4b87-90ec-798ef9814988	0	71197	bar
17	38db25fa-4438-4b87-90ec-798ef9814988	1	92291	bar
17	38db25fa-4438-4b87-90ec-798ef9814988	2	39500	bar
18	ded1a4b5-fee6-4107-9caf-2571c6893b65	0	91648	bar
18	ded1a4b5-fee6-4107-9caf-2571c6893b65	1	11838	bar
18	ded1a4b5-fee6-4107-9caf-2571c6893b65	2	79213	bar
18	7d3582f1-fe68-4645-94a7-ff2f4cf92638	0	56250	bar
18	7d3582f1-fe68-4645-94a7-ff2f4cf92638	1	37256	bar
18	7d3582f1-fe68-4645-94a7-ff2f4cf92638	2	38897	bar
18	b9cd7e05-963e-4150-90d6-2c69fd44f7cd	0	47063	bar
18	b9cd7e05-963e-4150-90d6-2c69fd44f7cd	1	36369	bar
18	b9cd7e05-963e-4150-90d6-2c69fd44f7cd	2	70624	bar
18	953627ff-9bbd-4388-aec9-1796b48e96ed	0	78227	bar
18	953627ff-9bbd-4388-aec9-1796b48e96ed	1	89530	bar
18	953627ff-9bbd-4388-aec9-1796b48e96ed	2	38517	bar
18	a7663879-5aae-4894-a814-17a168bc7d48	0	40970	bar
18	a7663879-5aae-4894-a814-17a168bc7d48	1	96349	bar
18	a7663879-5aae-4894-a814-17a168bc7d48	2	81217	bar
18	181771eb-b784-409c-9512-2e53591e08bb	0	87434	bar
18	181771eb-b784-409c-9512-2e53591e08bb	1	73274	bar
18	181771eb-b784-409c-9512-2e53591e08bb	2	43344	bar
18	143a752b-434f-4a6a-b4dd-558de89afbf9	0	23594	bar
18	143a752b-434f-4a6a-b4dd-558de89afbf9	1	30336	bar
18	143a752b-434f-4a6a-b4dd-558de89afbf9	2	483	bar
18	ddb064ab-ff02-4759-af31-b6d0cf81397c	0	3412	bar
18	ddb064ab-ff02-4759-af31-b6d0cf81397c	1	10708	bar
18	ddb064ab-ff02-4759-af31-b6d0cf81397c	2	41564	bar
18	c402f47e-929c-4edc-8105-84a89f40bf73	0	44413	bar
18	c402f47e-929c-4edc-8105-84a89f40bf73	1	72768	bar
18	c402f47e-929c-4edc-8105-84a89f40bf73	2	22105	bar
18	7670c2ae-e846-4f4c-99b0-a499ec0ae699	0	62038	bar
18	7670c2ae-e846-4f4c-99b0-a499ec0ae699	1	19739	bar
18	7670c2ae-e846-4f4c-99b0-a499ec0ae699	2	26871	bar
19	ecd759d2-f4c8-4d5d-8257-5c972a165841	0	12923	bar
19	ecd759d2-f4c8-4d5d-8257-5c972a165841	1	62609	bar
19	ecd759d2-f4c8-4d5d-8257-5c972a165841	2	28823	bar
19	11fb51be-babd-482b-b632-f0a1331c49b4	0	19241	bar
19	11fb51be-babd-482b-b632-f0a1331c49b4	1	75759	bar
19	11fb51be-babd-482b-b632-f0a1331c49b4	2	37950	bar
19	2b9ae686-71aa-43ac-b9bd-bce4ce6aec37	0	74380	bar
19	2b9ae686-71aa-43ac-b9bd-bce4ce6aec37	1	34637	bar
19	2b9ae686-71aa-43ac-b9bd-bce4ce6aec37	2	35831	bar
19	3e6d2113-a129-4a7d-9ffd-68fae7465590	0	79893	bar
19	3e6d2113-a129-4a7d-9ffd-68fae7465590	1	78872	bar
19	3e6d2113-a129-4a7d-9ffd-68fae7465590	2	36115	bar
19	17394244-3b2e-493f-aa7c-f76f61560b23	0	71627	bar
19	17394244-3b2e-493f-aa7c-f76f61560b23	1	98171	bar
19	17394244-3b2e-493f-aa7c-f76f61560b23	2	84945	bar
19	68d3ece7-0c9f-4242-9b2b-c84abc251bb6	0	21145	bar
19	68d3ece7-0c9f-4242-9b2b-c84abc251bb6	1	10281	bar
19	68d3ece7-0c9f-4242-9b2b-c84abc251bb6	2	23928	bar
19	c0a2e6ca-ed96-4c44-964e-7e5c3f322099	0	93349	bar
19	c0a2e6ca-ed96-4c44-964e-7e5c3f322099	1	52938	bar
19	c0a2e6ca-ed96-4c44-964e-7e5c3f322099	2	63904	bar
19	da4b5f26-fbdc-493e-8553-bc64109e658c	0	94945	bar
19	da4b5f26-fbdc-493e-8553-bc64109e658c	1	72992	bar
19	da4b5f26-fbdc-493e-8553-bc64109e658c	2	45105	bar
19	447348ab-d223-4c59-b28e-ba85ed96ec43	0	11994	bar
19	447348ab-d223-4c59-b28e-ba85ed96ec43	1	67092	bar
19	447348ab-d223-4c59-b28e-ba85ed96ec43	2	67460	bar
19	21a118aa-8938-409a-bff0-2ee3c11955d3	0	70798	bar
19	21a118aa-8938-409a-bff0-2ee3c11955d3	1	90562	bar
19	21a118aa-8938-409a-bff0-2ee3c11955d3	2	95845	bar
20	3fff8e0d-50ef-4a94-81f5-6b4329a3faa0	0	74139	bar
20	3fff8e0d-50ef-4a94-81f5-6b4329a3faa0	1	26590	bar
20	3fff8e0d-50ef-4a94-81f5-6b4329a3faa0	2	1946	bar
20	3e625c94-8c15-4644-b3c2-f2374e881e6c	0	80306	bar
20	3e625c94-8c15-4644-b3c2-f2374e881e6c	1	12257	bar
20	3e625c94-8c15-4644-b3c2-f2374e881e6c	2	28189	bar
20	dcddedc7-4d07-43a5-bdac-04af19049eca	0	3434	bar
20	dcddedc7-4d07-43a5-bdac-04af19049eca	1	436	bar
20	dcddedc7-4d07-43a5-bdac-04af19049eca	2	75301	bar
20	acc590f9-91c6-43d9-9c58-775efd9adb17	0	46736	bar
20	acc590f9-91c6-43d9-9c58-775efd9adb17	1	9015	bar
20	acc590f9-91c6-43d9-9c58-775efd9adb17	2	62211	bar
20	5d2ef300-b342-458c-a7f1-acc35314e5fa	0	47868	bar
20	5d2ef300-b342-458c-a7f1-acc35314e5fa	1	20623	bar
20	5d2ef300-b342-458c-a7f1-acc35314e5fa	2	91752	bar
20	251cb228-97ff-4fd3-a5b8-9b7094747117	0	20608	bar
20	251cb228-97ff-4fd3-a5b8-9b7094747117	1	37162	bar
20	251cb228-97ff-4fd3-a5b8-9b7094747117	2	72228	bar
20	2049f85f-7e38-4c56-a2a6-52fb0a5d972d	0	77913	bar
20	2049f85f-7e38-4c56-a2a6-52fb0a5d972d	1	75920	bar
20	2049f85f-7e38-4c56-a2a6-52fb0a5d972d	2	31849	bar
20	c5cb51ee-6d39-429f-97d5-eb340dd6f76c	0	72872	bar
20	c5cb51ee-6d39-429f-97d5-eb340dd6f76c	1	51688	bar
20	c5cb51ee-6d39-429f-97d5-eb340dd6f76c	2	73358	bar
20	2849fedc-e4d2-45f8-b7f0-ba13115cc3ac	0	13850	bar
20	2849fedc-e4d2-45f8-b7f0-ba13115cc3ac	1	36164	bar
20	2849fedc-e4d2-45f8-b7f0-ba13115cc3ac	2	6416	bar
20	722fcc83-84e0-4f9b-b0d6-934c3826374e	0	99939	bar
20	722fcc83-84e0-4f9b-b0d6-934c3826374e	1	44330	bar
20	722fcc83-84e0-4f9b-b0d6-934c3826374e	2	22578	bar
21	7776a594-0a94-4ce5-878d-e9cc4cce458d	0	7210	bar
21	7776a594-0a94-4ce5-878d-e9cc4cce458d	1	62047	bar
21	7776a594-0a94-4ce5-878d-e9cc4cce458d	2	48709	bar
21	a8fd61b8-c668-49f4-8851-a9257e9292ab	0	95934	bar
21	a8fd61b8-c668-49f4-8851-a9257e9292ab	1	42834	bar
21	a8fd61b8-c668-49f4-8851-a9257e9292ab	2	78562	bar
21	8f451cb6-fd80-45c7-8e06-4a9b9a78e5ae	0	7078	bar
21	8f451cb6-fd80-45c7-8e06-4a9b9a78e5ae	1	57443	bar
21	8f451cb6-fd80-45c7-8e06-4a9b9a78e5ae	2	41300	bar
21	9682eb45-1a94-45ff-8ac2-800ab622f8a4	0	82421	bar
21	9682eb45-1a94-45ff-8ac2-800ab622f8a4	1	33550	bar
21	9682eb45-1a94-45ff-8ac2-800ab622f8a4	2	82388	bar
21	e57f9385-1cb2-47b3-b441-7a27246e1bde	0	37820	bar
21	e57f9385-1cb2-47b3-b441-7a27246e1bde	1	48600	bar
21	e57f9385-1cb2-47b3-b441-7a27246e1bde	2	50348	bar
21	e92dcb9b-d4f2-4f39-83b0-aaf95d112627	0	50010	bar
21	e92dcb9b-d4f2-4f39-83b0-aaf95d112627	1	66133	bar
21	e92dcb9b-d4f2-4f39-83b0-aaf95d112627	2	85724	bar
21	1362b93e-2da4-46be-9a80-f29da9efe078	0	32047	bar
21	1362b93e-2da4-46be-9a80-f29da9efe078	1	37875	bar
21	1362b93e-2da4-46be-9a80-f29da9efe078	2	82011	bar
21	e0e6d846-2422-400f-8493-899cd63f1b9f	0	81070	bar
21	e0e6d846-2422-400f-8493-899cd63f1b9f	1	81158	bar
21	e0e6d846-2422-400f-8493-899cd63f1b9f	2	81429	bar
21	a86c9073-6784-4481-8303-a7f836a44d5f	0	27728	bar
21	a86c9073-6784-4481-8303-a7f836a44d5f	1	2833	bar
21	a86c9073-6784-4481-8303-a7f836a44d5f	2	44179	bar
21	939aef5c-097b-422f-8301-62e54f086906	0	27974	bar
21	939aef5c-097b-422f-8301-62e54f086906	1	30446	bar
21	939aef5c-097b-422f-8301-62e54f086906	2	73401	bar
22	0178a408-95da-4675-88e2-7a71d2fae35b	0	4198	bar
22	0178a408-95da-4675-88e2-7a71d2fae35b	1	21690	bar
22	0178a408-95da-4675-88e2-7a71d2fae35b	2	60584	bar
22	ad11fca8-4bb6-4f3c-b0c8-c454b2aed6f1	0	2886	bar
22	ad11fca8-4bb6-4f3c-b0c8-c454b2aed6f1	1	61024	bar
22	ad11fca8-4bb6-4f3c-b0c8-c454b2aed6f1	2	83364	bar
22	7a99cbf9-7d8a-438e-bc5b-05a906318b4a	0	37863	bar
22	7a99cbf9-7d8a-438e-bc5b-05a906318b4a	1	43360	bar
22	7a99cbf9-7d8a-438e-bc5b-05a906318b4a	2	66415	bar
22	576ace8f-b789-405a-8e3d-66de2585414f	0	14633	bar
22	576ace8f-b789-405a-8e3d-66de2585414f	1	67996	bar
22	576ace8f-b789-405a-8e3d-66de2585414f	2	90356	bar
22	a7d38467-26eb-4506-8f56-87e643348574	0	82236	bar
22	a7d38467-26eb-4506-8f56-87e643348574	1	64735	bar
22	a7d38467-26eb-4506-8f56-87e643348574	2	41792	bar
22	f5d98c51-d2d5-481c-846c-90807374d56f	0	38454	bar
22	f5d98c51-d2d5-481c-846c-90807374d56f	1	34922	bar
22	f5d98c51-d2d5-481c-846c-90807374d56f	2	47339	bar
22	8fe5a21f-09f5-44b2-a9a0-76c1848482b0	0	55457	bar
22	8fe5a21f-09f5-44b2-a9a0-76c1848482b0	1	85212	bar
22	8fe5a21f-09f5-44b2-a9a0-76c1848482b0	2	17525	bar
22	16b7c1eb-1241-45a8-8419-94b211a42ad5	0	72140	bar
22	16b7c1eb-1241-45a8-8419-94b211a42ad5	1	14302	bar
22	16b7c1eb-1241-45a8-8419-94b211a42ad5	2	85195	bar
22	1442a59b-b007-45c4-ad0f-4e34b643ad6b	0	52417	bar
22	1442a59b-b007-45c4-ad0f-4e34b643ad6b	1	27336	bar
22	1442a59b-b007-45c4-ad0f-4e34b643ad6b	2	21544	bar
22	72dd1e52-7b42-4547-b19a-b23b7fc121d1	0	15127	bar
22	72dd1e52-7b42-4547-b19a-b23b7fc121d1	1	51475	bar
22	72dd1e52-7b42-4547-b19a-b23b7fc121d1	2	74776	bar
23	95741cdd-4950-4c1a-b74a-c3327dc7b1ae	0	93022	bar
23	95741cdd-4950-4c1a-b74a-c3327dc7b1ae	1	93660	bar
23	95741cdd-4950-4c1a-b74a-c3327dc7b1ae	2	35544	bar
23	cb700114-769b-4023-8d28-8a9ad257c10f	0	54199	bar
23	cb700114-769b-4023-8d28-8a9ad257c10f	1	76306	bar
23	cb700114-769b-4023-8d28-8a9ad257c10f	2	90233	bar
23	c2669f54-4b16-4b22-bb78-daedcab33c5c	0	62854	bar
23	c2669f54-4b16-4b22-bb78-daedcab33c5c	1	46556	bar
23	c2669f54-4b16-4b22-bb78-daedcab33c5c	2	95940	bar
23	f9219e1f-2f8c-439c-a4fa-22a34a621441	0	0	bar
23	f9219e1f-2f8c-439c-a4fa-22a34a621441	1	55626	bar
23	f9219e1f-2f8c-439c-a4fa-22a34a621441	2	19191	bar
23	9b7d3d3f-4ead-4bde-8e78-f4e002c151ad	0	74430	bar
23	9b7d3d3f-4ead-4bde-8e78-f4e002c151ad	1	78582	bar
23	9b7d3d3f-4ead-4bde-8e78-f4e002c151ad	2	17614	bar
23	5472b50d-ee7a-4bd2-a9af-70eec36ebedf	0	25460	bar
23	5472b50d-ee7a-4bd2-a9af-70eec36ebedf	1	8790	bar
23	5472b50d-ee7a-4bd2-a9af-70eec36ebedf	2	60348	bar
23	dabec440-ebd0-45a6-9557-29a036b4d69f	0	6971	bar
23	dabec440-ebd0-45a6-9557-29a036b4d69f	1	674	bar
23	dabec440-ebd0-45a6-9557-29a036b4d69f	2	37368	bar
23	daa40275-f60c-466e-9cf9-2609b22c1bc2	0	84650	bar
23	daa40275-f60c-466e-9cf9-2609b22c1bc2	1	55068	bar
23	daa40275-f60c-466e-9cf9-2609b22c1bc2	2	93365	bar
23	869070b9-c784-446b-8d56-431d384035d0	0	70372	bar
23	869070b9-c784-446b-8d56-431d384035d0	1	70433	bar
23	869070b9-c784-446b-8d56-431d384035d0	2	98058	bar
23	02705076-a3e8-4448-8e64-70ab411945b8	0	58538	bar
23	02705076-a3e8-4448-8e64-70ab411945b8	1	59914	bar
23	02705076-a3e8-4448-8e64-70ab411945b8	2	69264	bar
24	404b927f-916d-4297-9e8b-5dbdfa83c5ca	0	28689	bar
24	404b927f-916d-4297-9e8b-5dbdfa83c5ca	1	13151	bar
24	404b927f-916d-4297-9e8b-5dbdfa83c5ca	2	92490	bar
24	8018c41c-0945-4a8f-886c-96c5c3867f54	0	10478	bar
24	8018c41c-0945-4a8f-886c-96c5c3867f54	1	49049	bar
24	8018c41c-0945-4a8f-886c-96c5c3867f54	2	58942	bar
24	e1f917c6-c210-4290-8584-ac8cdd81d0f9	0	12590	bar
24	e1f917c6-c210-4290-8584-ac8cdd81d0f9	1	466	bar
24	e1f917c6-c210-4290-8584-ac8cdd81d0f9	2	60353	bar
24	ff93ceda-cbbf-449c-958c-4c02e1d58c7a	0	65251	bar
24	ff93ceda-cbbf-449c-958c-4c02e1d58c7a	1	59116	bar
24	ff93ceda-cbbf-449c-958c-4c02e1d58c7a	2	18418	bar
24	b5f55e14-9dc3-490c-aff7-e61ff0dcd4ca	0	28664	bar
24	b5f55e14-9dc3-490c-aff7-e61ff0dcd4ca	1	21818	bar
24	b5f55e14-9dc3-490c-aff7-e61ff0dcd4ca	2	82204	bar
24	3b3fa73f-cd44-47f3-bcca-fafd9ad3e9fb	0	93989	bar
24	3b3fa73f-cd44-47f3-bcca-fafd9ad3e9fb	1	49935	bar
24	3b3fa73f-cd44-47f3-bcca-fafd9ad3e9fb	2	96607	bar
24	45969cec-617b-4320-97d8-8d7666522d55	0	92894	bar
24	45969cec-617b-4320-97d8-8d7666522d55	1	8353	bar
24	45969cec-617b-4320-97d8-8d7666522d55	2	57032	bar
24	b74315f4-7aed-4d7a-b769-714baebcbd44	0	31046	bar
24	b74315f4-7aed-4d7a-b769-714baebcbd44	1	18585	bar
24	b74315f4-7aed-4d7a-b769-714baebcbd44	2	41053	bar
24	e18e0fc5-3321-4871-a185-5eb7e396a0c1	0	11137	bar
24	e18e0fc5-3321-4871-a185-5eb7e396a0c1	1	49531	bar
24	e18e0fc5-3321-4871-a185-5eb7e396a0c1	2	13109	bar
24	3a0493e9-e6ba-4991-87ee-bcbd5a0cc173	0	50790	bar
24	3a0493e9-e6ba-4991-87ee-bcbd5a0cc173	1	69932	bar
24	3a0493e9-e6ba-4991-87ee-bcbd5a0cc173	2	65508	bar
25	751a744d-9942-4468-a851-5cb0daf2114f	0	36403	bar
25	751a744d-9942-4468-a851-5cb0daf2114f	1	68708	bar
25	751a744d-9942-4468-a851-5cb0daf2114f	2	56692	bar
25	d52fd5a6-3046-4f49-80cb-37fd0cc03a34	0	76188	bar
25	d52fd5a6-3046-4f49-80cb-37fd0cc03a34	1	7410	bar
